,date,BasketDay,branch,item,sub_category,brand,department,category,SupplierName,Week,WeekDay,tempavg,precipitation,wind_speed,War,Recall
280,2022-04-10,264337.17919999,71 - ראשון מזרח,טונה ויליגר רביעייה 140 גר במי מלח,מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
281,2022-04-10,264337.17919999,71 - ראשון מזרח,טונה בשמן זית כתית מעולה 140 גר' סטארקיסט רביעייה,מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
282,2022-04-10,264337.17919999,71 - ראשון מזרח,נתחי טונה בהירה בשמן ויליגר (140x4 גרם),מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
283,2022-04-10,264337.17919999,71 - ראשון מזרח,שלשות נתחי טונה בשמן צמחי 80 גר',מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
284,2022-04-10,264337.17919999,71 - ראשון מזרח,טונה בשמן קנולה 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
285,2022-04-10,264337.17919999,71 - ראשון מזרח,נתחי טונה בשמן 140 גר' יונה רביעייה,טונה בשמן,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
286,2022-04-10,264337.17919999,71 - ראשון מזרח,ספייה סרדין בשמן,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
287,2022-04-10,264337.17919999,71 - ראשון מזרח,טונה במים רביעייה 160 גר - וילי פוד,מארזי טונה במים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
288,2022-04-10,264337.17919999,71 - ראשון מזרח,טונה במי מלח 158 גר' רביעייה פילטונה,מארזי טונה במים,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
289,2022-04-10,264337.17919999,71 - ראשון מזרח,טונה בשמן צמחי 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
290,2022-04-10,264337.17919999,71 - ראשון מזרח,סטארקיסט שלישיות טונה בשמן זית 80 גר',מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
291,2022-04-10,264337.17919999,71 - ראשון מזרח,פילטונה טונה בשמן זית שלישיה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
292,2022-04-10,264337.17919999,71 - ראשון מזרח,שלישיית נתחי טונה בהירה בשמן צמחי 80 גר' פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
293,2022-04-10,264337.17919999,71 - ראשון מזרח,"ס.ק בשמן עם לימון פ.ק 160 גרם ב""י",סלטי טונה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
294,2022-04-10,264337.17919999,71 - ראשון מזרח,אנשובי ארוך וילי פוד (80 גרם),אפרטיף,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
295,2022-04-10,264337.17919999,71 - ראשון מזרח,ריו מארה אינסלטיסימי מקסיקני עם טונה 160 גר',סלטי טונה,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
296,2022-04-10,264337.17919999,71 - ראשון מזרח,פילה אנשובי בפח עם שמן זית 45 גר' תומר,אפרטיף,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
297,2022-04-10,264337.17919999,71 - ראשון מזרח,נתחי טונה בשמן זית 160*2 גר עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
298,2022-04-10,264337.17919999,71 - ראשון מזרח,"ס.ק בשמן עם פלפל חריף 160 גרם ב""י",סלטי טונה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
299,2022-04-10,264337.17919999,71 - ראשון מזרח,סלט טונה פיקנטי נון (160 גרם),סלטי טונה,נון,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
300,2022-04-10,264337.17919999,71 - ראשון מזרח,פילה אנשובי בשמן חמניות 50 גר',שפרוטים/מקרלים שימורים,ללא,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
301,2022-04-10,264337.17919999,71 - ראשון מזרח,טונה סטאריקיסט בשמן קנולה רביעייה 160 גר,מארז טונה בשמן קנולה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
302,2022-04-10,264337.17919999,71 - ראשון מזרח,סרדין רוברט בשמן זית,סרדינים שימורים,רוברט,מכולת,דגים/בשר משומר,"א. סיימן סחר בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
303,2022-04-10,264337.17919999,71 - ראשון מזרח,שימורי דגים שפרוטים מעושנים בשמן צמחי 250 גר',שפרוטים/מקרלים שימורים,יורוסטנדרט,מכולת,דגים/בשר משומר,"יורוסטנדרט בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
304,2022-04-11,412624.63970001,71 - ראשון מזרח,טונה בשמן רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
305,2022-04-11,412624.63970001,71 - ראשון מזרח,קוליאס 120גרם,שפרוטים/מקרלים שימורים,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
306,2022-04-11,412624.63970001,71 - ראשון מזרח,טונה סטאריקיסט בשמן 160 גר' רביעייה,מארזי טונה בשמן,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
307,2022-04-11,412624.63970001,71 - ראשון מזרח,טונה סטארקיסט במים 160 גר' רביעייה,מארזי טונה במים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
308,2022-04-11,412624.63970001,71 - ראשון מזרח,"גפילטע פיש מדגי קרפיון וכסיף בעל""ז 560 גר'",גפילטעפיש,דלידג,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
309,2022-04-11,412624.63970001,71 - ראשון מזרח,נתחי טונה בהירה בשמן פוסידון (108x4 גרם),מארזי טונה בשמן,פוסידון,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
310,2022-04-11,412624.63970001,71 - ראשון מזרח,ריו מרה טונה בשמן זית 2*160 גר',מארזי טונה בשמן זית,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
311,2022-04-11,412624.63970001,71 - ראשון מזרח,סרדין בשמן צמחי 110 גר',סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
312,2022-04-11,412624.63970001,71 - ראשון מזרח,טונה בשמן זית כתית מעולה 140 גר' סטארקיסט רביעייה,מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
313,2022-04-11,412624.63970001,71 - ראשון מזרח,טונה בשמן קנולה 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
314,2022-04-11,412624.63970001,71 - ראשון מזרח,פילטונה נתחי טונה בשמן זית רביעייה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
315,2022-04-11,412624.63970001,71 - ראשון מזרח,פילה אנשובי מרוקאי בצנצנת 80 גר',אפרטיף,אבאל,מכולת,דגים/בשר משומר,"אבאל יזמות בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
316,2022-04-11,412624.63970001,71 - ראשון מזרח,נתחי טונה בהירה בשמן ויליגר (140x4 גרם),מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
317,2022-04-11,412624.63970001,71 - ראשון מזרח,סרדיו בשמן סויה +פלפל 125 גר,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
318,2022-04-11,412624.63970001,71 - ראשון מזרח,שלשות נתחי טונה בשמן צמחי 80 גר',מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
319,2022-04-11,412624.63970001,71 - ראשון מזרח,ספייה סרדין בשמן,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
320,2022-04-11,412624.63970001,71 - ראשון מזרח,טונה במים רביעייה 160 גר - וילי פוד,מארזי טונה במים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
321,2022-04-11,412624.63970001,71 - ראשון מזרח,קינואה לבנה ואדומה עם טונה בשמן זית 160 גר עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
322,2022-04-11,412624.63970001,71 - ראשון מזרח,נתחי טונה בשמן 140 גר' יונה רביעייה,טונה בשמן,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
323,2022-04-11,412624.63970001,71 - ראשון מזרח,ריו מארה טונה בשמן זית לימון ופלפל שליישיה,מארזי טונה בשמן זית,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
324,2022-04-11,412624.63970001,71 - ראשון מזרח,טונה בשמן צמחי 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
325,2022-04-11,412624.63970001,71 - ראשון מזרח,ביצי דג שיבוט 200 גר' שוקחה,אפרטיף,שוקחה,מכולת,דגים/בשר משומר,"בני ג'ורג' שוקחה (חיפה) בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
326,2022-04-11,412624.63970001,71 - ראשון מזרח,פסטה עם טונה בשמן זית 160 גר' עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
327,2022-04-11,412624.63970001,71 - ראשון מזרח,סלט טונה פיקנטי נון (160 גרם),סלטי טונה,נון,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
328,2022-04-11,412624.63970001,71 - ראשון מזרח,סרדין מרוקאי בשמן ולימון 125 גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
329,2022-04-11,412624.63970001,71 - ראשון מזרח,סרדין 125 גר' ברוטב עגבניות,סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
330,2022-04-11,412624.63970001,71 - ראשון מזרח,ויצמן סרדין בשמן זית 125 ג,סרדינים שימורים,ללא,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
331,2022-04-11,412624.63970001,71 - ראשון מזרח,סרדינים בשמן חריף רוברט (115 גרם),סרדינים שימורים,רוברט,מכולת,דגים/בשר משומר,"א. סיימן סחר בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
332,2022-04-11,412624.63970001,71 - ראשון מזרח,פילטונה טונה בשמן זית שלישיה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
333,2022-04-11,412624.63970001,71 - ראשון מזרח,טונה במי מלח 158 גר' רביעייה פילטונה,מארזי טונה במים,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
334,2022-04-11,412624.63970001,71 - ראשון מזרח,סרדין רוברט בשמן זית,סרדינים שימורים,רוברט,מכולת,דגים/בשר משומר,"א. סיימן סחר בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
335,2022-04-11,412624.63970001,71 - ראשון מזרח,שלישיית נתחי טונה בהירה בשמן צמחי 80 גר' פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
336,2022-04-11,412624.63970001,71 - ראשון מזרח,סרדינים בשמן עם פלפל חריף 125 גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
337,2022-04-11,412624.63970001,71 - ראשון מזרח,טונה ויליגר רביעייה 140 גר במי מלח,מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
338,2022-04-11,412624.63970001,71 - ראשון מזרח,שפורטים בשמן וילי פוד (190 גרם),שפרוטים/מקרלים שימורים,מרינה,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
339,2022-04-11,412624.63970001,71 - ראשון מזרח,סרדינים בשמן צמחי וילי פוד (110 גרם),סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
340,2022-04-11,412624.63970001,71 - ראשון מזרח,אנשובי צנצנת 100 גר' תומר,שפרוטים/מקרלים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
341,2022-04-11,412624.63970001,71 - ראשון מזרח,נתחי טונה בשמן זית 160*2 גר עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
342,2022-04-11,412624.63970001,71 - ראשון מזרח,אנשובי ארוך וילי פוד (80 גרם),אפרטיף,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
343,2022-04-11,412624.63970001,71 - ראשון מזרח,פילה אנשובי בפח עם שמן זית 45 גר' תומר,אפרטיף,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",16.0,יום ב׳,17.7,0.0,8.399999999999999,-4.0,-0.6666666666666666
344,2022-04-12,504399.64150001,71 - ראשון מזרח,טונה סטאריקיסט בשמן 160 גר' רביעייה,מארזי טונה בשמן,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום ג׳,17.733333333333334,0.0,9.200000000000001,1.3333333333333333,0.0
345,2022-04-12,504399.64150001,71 - ראשון מזרח,טונה בשמן רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום ג׳,17.733333333333334,0.0,9.200000000000001,1.3333333333333333,0.0
346,2022-04-12,504399.64150001,71 - ראשון מזרח,"גפילטע פיש מדגי קרפיון וכסיף בעל""ז 560 גר'",גפילטעפיש,דלידג,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",16.0,יום ג׳,17.733333333333334,0.0,9.200000000000001,1.3333333333333333,0.0
347,2022-04-12,504399.64150001,71 - ראשון מזרח,נתחי טונה בהירה בשמן פוסידון (108x4 גרם),מארזי טונה בשמן,פוסידון,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",16.0,יום ג׳,17.733333333333334,0.0,9.200000000000001,1.3333333333333333,0.0
348,2022-04-12,504399.64150001,71 - ראשון מזרח,סרדין מרוקאי במי מלח 125גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",16.0,יום ג׳,17.733333333333334,0.0,9.200000000000001,1.3333333333333333,0.0
349,2022-04-12,504399.64150001,71 - ראשון מזרח,שלשות נתחי טונה בשמן צמחי 80 גר',מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום ג׳,17.733333333333334,0.0,9.200000000000001,1.3333333333333333,0.0
350,2022-04-12,504399.64150001,71 - ראשון מזרח,סלט טונה פיקנטי נון (160 גרם),סלטי טונה,נון,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום ג׳,17.733333333333334,0.0,9.200000000000001,1.3333333333333333,0.0
351,2022-04-12,504399.64150001,71 - ראשון מזרח,טונה בשמן קנולה 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום ג׳,17.733333333333334,0.0,9.200000000000001,1.3333333333333333,0.0
352,2022-04-12,504399.64150001,71 - ראשון מזרח,פילטונה נתחי טונה בשמן זית רביעייה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",16.0,יום ג׳,17.733333333333334,0.0,9.200000000000001,1.3333333333333333,0.0
353,2022-04-12,504399.64150001,71 - ראשון מזרח,טונה בשמן זית כתית מעולה 140 גר' סטארקיסט רביעייה,מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום ג׳,17.733333333333334,0.0,9.200000000000001,1.3333333333333333,0.0
